digital_id,timestamp,language,text,person1_id,person2_id,location_id
DIG004177,2026-03-10 08:41:00,mr,"PERSON_00294 और PERSON_00562 ने भेट दिली, Zone_0091, Jabalpur के पास। समय 2026-03-10 08:41:00.",P00294,P00562,LOC0091
DIG004178,2026-06-21 16:52:00,pa,"PERSON_00734 और PERSON_00666 ने ਫੋਨ ਕੀਤਾ, Zone_0052, Nagpur के पास। समय 2026-06-21 16:52:00.",P00734,P00666,LOC0052
DIG004179,2026-04-22 18:53:00,ml,"PERSON_00784 और PERSON_00888 ने ബന്ധപ്പെട്ടു, Zone_0097, Ujjain के पास। समय 2026-04-22 18:53:00.",P00784,P00888,LOC0097
DIG004180,2026-05-20 01:10:00,ur,"PERSON_00866 और PERSON_00836 ने رقم منتقل کی, Zone_0176, Gwalior के पास। समय 2026-05-20 01:10:00.",P00866,P00836,LOC0176
DIG004181,2026-02-24 21:46:00,ur,"PERSON_00274 और PERSON_00428 ने مقام شیئر کیا, Zone_0160, Ujjain के पास। समय 2026-02-24 21:46:00.",P00274,P00428,LOC0160
DIG004182,2026-08-20 23:28:00,kn,"PERSON_00791 और PERSON_00506 ने ಭೇಟಿ ನೀಡಿದರು, Zone_0051, Bhopal के पास। समय 2026-08-20 23:28:00.",P00791,P00506,LOC0051
DIG004183,2026-03-17 01:52:00,ur,"PERSON_00266 और PERSON_00428 ने ملاقات کی, Zone_0014, Bhopal के पास। समय 2026-03-17 01:52:00.",P00266,P00428,LOC0014
DIG004184,2026-08-18 12:49:00,ml,"PERSON_00388 और PERSON_00051 ने സ്ഥലം പങ്കിട്ടു, Zone_0117, Gwalior के पास। समय 2026-08-18 12:49:00.",P00388,P00051,LOC0117
DIG004185,2026-06-19 17:12:00,en,"PERSON_00213 sent a message to PERSON_00092 near Zone_0062, Ujjain. Record time 2026-06-19 17:12:00.",P00213,P00092,LOC0062
DIG004186,2026-06-21 12:33:00,ta,"PERSON_00040 और PERSON_00613 ने செய்தி அனுப்பினார், Zone_0045, Gwalior के पास। समय 2026-06-21 12:33:00.",P00040,P00613,LOC0045
DIG004187,2026-02-19 06:52:00,bn,"PERSON_00237 और PERSON_00646 ने ফোন করেছে, Zone_0004, Indore के पास। समय 2026-02-19 06:52:00.",P00237,P00646,LOC0004
DIG004188,2026-01-17 02:07:00,bn,"PERSON_00851 और PERSON_00043 ने বার্তা পাঠিয়েছে, Zone_0125, Indore के पास। समय 2026-01-17 02:07:00.",P00851,P00043,LOC0125
DIG004189,2026-05-27 12:57:00,mr,"PERSON_00393 और PERSON_00053 ने संपर्क केला, Zone_0170, Ujjain के पास। समय 2026-05-27 12:57:00.",P00393,P00053,LOC0170
DIG004190,2026-08-31 15:22:00,ml,"PERSON_00491 और PERSON_00632 ने സ്ഥലം പങ്കിട്ടു, Zone_0024, Jabalpur के पास। समय 2026-08-31 15:22:00.",P00491,P00632,LOC0024
DIG004191,2026-03-17 21:00:00,ml,"PERSON_00479 और PERSON_00781 ने കണ്ടുമുട്ടി, Zone_0033, Jabalpur के पास। समय 2026-03-17 21:00:00.",P00479,P00781,LOC0033
DIG004192,2026-02-17 08:55:00,ta,"PERSON_00703 और PERSON_00877 ने சென்றார், Zone_0156, Bhopal के पास। समय 2026-02-17 08:55:00.",P00703,P00877,LOC0156
DIG004193,2026-07-25 09:45:00,kn,"PERSON_00369 और PERSON_00483 ने ಹಣ ಕಳುಹಿಸಿದರು, Zone_0113, Indore के पास। समय 2026-07-25 09:45:00.",P00369,P00483,LOC0113
DIG004194,2026-05-05 03:07:00,hi,"PERSON_00139 और PERSON_00800 ने फोन किया, Zone_0129, Nagpur के पास। समय 2026-05-05 03:07:00.",P00139,P00800,LOC0129
DIG004195,2026-07-26 12:53:00,ur,"PERSON_00672 और PERSON_00992 ने مقام شیئر کیا, Zone_0066, Jabalpur के पास। समय 2026-07-26 12:53:00.",P00672,P00992,LOC0066
DIG004196,2026-01-25 22:48:00,en,"PERSON_00172 used a vehicle PERSON_00495 near Zone_0006, Bhopal. Record time 2026-01-25 22:48:00.",P00172,P00495,LOC0006
DIG004197,2026-04-01 16:46:00,pa,"PERSON_00968 और PERSON_00859 ने ਮਿਲਿਆ, Zone_0149, Ujjain के पास। समय 2026-04-01 16:46:00.",P00968,P00859,LOC0149
DIG004198,2026-03-28 16:59:00,hi,"PERSON_00920 और PERSON_00760 ने दौरा किया, Zone_0030, Nagpur के पास। समय 2026-03-28 16:59:00.",P00920,P00760,LOC0030
DIG004199,2026-02-06 15:44:00,ml,"PERSON_00345 और PERSON_00943 ने സന്ദേശം അയച്ചു, Zone_0025, Jabalpur के पास। समय 2026-02-06 15:44:00.",P00345,P00943,LOC0025
DIG004200,2026-08-11 16:02:00,ur,"PERSON_00007 और PERSON_00058 ने مقام شیئر کیا, Zone_0122, Nagpur के पास। समय 2026-08-11 16:02:00.",P00007,P00058,LOC0122
DIG004201,2026-01-22 10:10:00,te,"PERSON_00889 और PERSON_00268 ने సంప్రదించారు, Zone_0053, Nagpur के पास। समय 2026-01-22 10:10:00.",P00889,P00268,LOC0053
DIG004202,2026-01-26 11:29:00,en,"PERSON_00816 called PERSON_00100 near Zone_0111, Jabalpur. Record time 2026-01-26 11:29:00.",P00816,P00100,LOC0111
DIG004203,2026-07-14 14:49:00,gu,"PERSON_00342 और PERSON_00986 ने નાણાં મોકલ્યાં, Zone_0104, Bhopal के पास। समय 2026-07-14 14:49:00.",P00342,P00986,LOC0104
DIG004204,2026-08-01 01:59:00,te,"PERSON_00695 और PERSON_00989 ने కలిశారు, Zone_0106, Ujjain के पास। समय 2026-08-01 01:59:00.",P00695,P00989,LOC0106
DIG004205,2026-05-27 15:16:00,pa,"PERSON_00717 और PERSON_00673 ने ਮਿਲਿਆ, Zone_0085, Gwalior के पास। समय 2026-05-27 15:16:00.",P00717,P00673,LOC0085
DIG004206,2026-03-20 04:11:00,mr,"PERSON_00132 और PERSON_00726 ने ठिकाण शेअर केले, Zone_0016, Ujjain के पास। समय 2026-03-20 04:11:00.",P00132,P00726,LOC0016
DIG004207,2026-04-10 02:56:00,te,"PERSON_00898 और PERSON_00403 ने సందేశం పంపారు, Zone_0147, Ujjain के पास। समय 2026-04-10 02:56:00.",P00898,P00403,LOC0147
DIG004208,2026-01-28 23:54:00,bn,"PERSON_00836 और PERSON_00648 ने দেখা করেছে, Zone_0134, Indore के पास। समय 2026-01-28 23:54:00.",P00836,P00648,LOC0134
DIG004209,2026-01-08 10:31:00,pa,"PERSON_00377 और PERSON_00974 ने ਸੰਪਰਕ ਕੀਤਾ, Zone_0148, Indore के पास। समय 2026-01-08 10:31:00.",P00377,P00974,LOC0148
DIG004210,2026-03-30 13:09:00,gu,"PERSON_00292 और PERSON_00242 ने મળ્યા, Zone_0133, Indore के पास। समय 2026-03-30 13:09:00.",P00292,P00242,LOC0133
DIG004211,2026-04-12 03:27:00,ur,"PERSON_00638 और PERSON_00182 ने رابطہ کیا, Zone_0055, Bhopal के पास। समय 2026-04-12 03:27:00.",P00638,P00182,LOC0055
DIG004212,2026-04-12 05:50:00,ml,"PERSON_00188 और PERSON_00663 ने ബന്ധപ്പെട്ടു, Zone_0018, Bhopal के पास। समय 2026-04-12 05:50:00.",P00188,P00663,LOC0018
DIG004213,2026-07-02 22:56:00,en,"PERSON_00418 used a vehicle PERSON_00023 near Zone_0138, Bhopal. Record time 2026-07-02 22:56:00.",P00418,P00023,LOC0138
DIG004214,2026-07-27 17:09:00,mr,"PERSON_00172 और PERSON_00532 ने ठिकाण शेअर केले, Zone_0069, Jabalpur के पास। समय 2026-07-27 17:09:00.",P00172,P00532,LOC0069
DIG004215,2026-08-07 17:04:00,te,"PERSON_00978 और PERSON_00187 ने వెళ్లారు, Zone_0056, Jabalpur के पास। समय 2026-08-07 17:04:00.",P00978,P00187,LOC0056
DIG004216,2026-01-27 00:19:00,pa,"PERSON_00479 और PERSON_00025 ने ਸੰਪਰਕ ਕੀਤਾ, Zone_0044, Bhopal के पास। समय 2026-01-27 00:19:00.",P00479,P00025,LOC0044
DIG004217,2026-07-08 12:39:00,pa,"PERSON_00192 और PERSON_00275 ने ਸਥਾਨ ਸਾਂਝਾ ਕੀਤਾ, Zone_0059, Indore के पास। समय 2026-07-08 12:39:00.",P00192,P00275,LOC0059
DIG004218,2026-04-03 22:36:00,mr,"PERSON_00466 और PERSON_00540 ने भेटला, Zone_0084, Gwalior के पास। समय 2026-04-03 22:36:00.",P00466,P00540,LOC0084
DIG004219,2026-02-26 02:15:00,ml,"PERSON_00941 और PERSON_00252 ने ബന്ധപ്പെട്ടു, Zone_0148, Indore के पास। समय 2026-02-26 02:15:00.",P00941,P00252,LOC0148
DIG004220,2026-07-14 16:28:00,en,"PERSON_00211 transferred funds to PERSON_00909 near Zone_0087, Ujjain. Record time 2026-07-14 16:28:00.",P00211,P00909,LOC0087
DIG004221,2026-03-04 15:39:00,te,"PERSON_00470 और PERSON_00603 ने ఫోన్ చేశారు, Zone_0103, Indore के पास। समय 2026-03-04 15:39:00.",P00470,P00603,LOC0103
DIG004222,2026-03-29 07:49:00,bn,"PERSON_00776 और PERSON_00050 ने ফোন করেছে, Zone_0163, Nagpur के पास। समय 2026-03-29 07:49:00.",P00776,P00050,LOC0163
DIG004223,2026-03-10 17:57:00,ur,"PERSON_00784 और PERSON_00039 ने رقم منتقل کی, Zone_0125, Indore के पास। समय 2026-03-10 17:57:00.",P00784,P00039,LOC0125
DIG004224,2026-05-27 05:49:00,pa,"PERSON_00834 और PERSON_00517 ने ਮੁਲਾਕਾਤ ਕੀਤੀ, Zone_0006, Bhopal के पास। समय 2026-05-27 05:49:00.",P00834,P00517,LOC0006
DIG004225,2026-04-03 00:03:00,gu,"PERSON_00765 और PERSON_00743 ने ફોન કર્યો, Zone_0050, Jabalpur के पास। समय 2026-04-03 00:03:00.",P00765,P00743,LOC0050
DIG004226,2026-04-16 13:38:00,en,"PERSON_00044 visited PERSON_00683 near Zone_0049, Nagpur. Record time 2026-04-16 13:38:00.",P00044,P00683,LOC0049
DIG004227,2026-05-29 08:29:00,te,"PERSON_00646 और PERSON_00777 ने స్థానం పంచుకున్నారు, Zone_0098, Nagpur के पास। समय 2026-05-29 08:29:00.",P00646,P00777,LOC0098
DIG004228,2026-03-28 12:53:00,ta,"PERSON_00172 और PERSON_00432 ने செய்தி அனுப்பினார், Zone_0147, Ujjain के पास। समय 2026-03-28 12:53:00.",P00172,P00432,LOC0147
DIG004229,2026-08-30 11:30:00,pa,"PERSON_00143 और PERSON_00661 ने ਮੁਲਾਕਾਤ ਕੀਤੀ, Zone_0024, Jabalpur के पास। समय 2026-08-30 11:30:00.",P00143,P00661,LOC0024
DIG004230,2026-07-12 21:49:00,kn,"PERSON_00593 और PERSON_00431 ने ಸಂಪರ್ಕಿಸಿದರು, Zone_0166, Bhopal के पास। समय 2026-07-12 21:49:00.",P00593,P00431,LOC0166
DIG004231,2026-02-19 20:36:00,mr,"PERSON_00793 और PERSON_00236 ने संपर्क केला, Zone_0072, Indore के पास। समय 2026-02-19 20:36:00.",P00793,P00236,LOC0072
DIG004232,2026-03-14 09:46:00,gu,"PERSON_00674 और PERSON_00137 ने સંદેશ મોકલ્યો, Zone_0006, Bhopal के पास। समय 2026-03-14 09:46:00.",P00674,P00137,LOC0006
DIG004233,2026-07-25 22:17:00,mr,"PERSON_00625 और PERSON_00879 ने पैसे पाठवले, Zone_0023, Jabalpur के पास। समय 2026-07-25 22:17:00.",P00625,P00879,LOC0023
DIG004234,2026-07-29 20:40:00,bn,"PERSON_00610 और PERSON_00983 ने বার্তা পাঠিয়েছে, Zone_0041, Ujjain के पास। समय 2026-07-29 20:40:00.",P00610,P00983,LOC0041
DIG004235,2026-07-19 19:06:00,hi,"PERSON_00106 और PERSON_00060 ने फोन किया, Zone_0063, Gwalior के पास। समय 2026-07-19 19:06:00.",P00106,P00060,LOC0063
DIG004236,2026-07-16 04:33:00,gu,"PERSON_00137 और PERSON_00931 ने ફોન કર્યો, Zone_0019, Gwalior के पास। समय 2026-07-16 04:33:00.",P00137,P00931,LOC0019
DIG004237,2026-02-19 23:09:00,te,"PERSON_00654 और PERSON_00819 ने స్థానం పంచుకున్నారు, Zone_0136, Jabalpur के पास। समय 2026-02-19 23:09:00.",P00654,P00819,LOC0136
DIG004238,2026-08-26 22:33:00,mr,"PERSON_00576 और PERSON_00624 ने भेट दिली, Zone_0112, Ujjain के पास। समय 2026-08-26 22:33:00.",P00576,P00624,LOC0112
DIG004239,2026-01-31 17:48:00,mr,"PERSON_00106 और PERSON_00965 ने पैसे पाठवले, Zone_0060, Ujjain के पास। समय 2026-01-31 17:48:00.",P00106,P00965,LOC0060
DIG004240,2026-07-26 05:40:00,mr,"PERSON_00012 और PERSON_00713 ने संपर्क केला, Zone_0116, Bhopal के पास। समय 2026-07-26 05:40:00.",P00012,P00713,LOC0116
DIG004241,2026-07-12 05:09:00,ur,"PERSON_00469 और PERSON_00427 ने فون کیا, Zone_0091, Jabalpur के पास। समय 2026-07-12 05:09:00.",P00469,P00427,LOC0091
DIG004242,2026-05-29 11:14:00,pa,"PERSON_00648 और PERSON_00452 ने ਮੁਲਾਕਾਤ ਕੀਤੀ, Zone_0087, Ujjain के पास। समय 2026-05-29 11:14:00.",P00648,P00452,LOC0087
DIG004243,2026-06-21 13:55:00,ur,"PERSON_00230 और PERSON_00243 ने رابطہ کیا, Zone_0172, Gwalior के पास। समय 2026-06-21 13:55:00.",P00230,P00243,LOC0172
DIG004244,2026-08-04 19:40:00,ur,"PERSON_00078 और PERSON_00399 ने دورہ کیا, Zone_0016, Ujjain के पास। समय 2026-08-04 19:40:00.",P00078,P00399,LOC0016
DIG004245,2026-04-01 03:17:00,kn,"PERSON_00662 और PERSON_00419 ने ಭೇಟಿ ನೀಡಿದರು, Zone_0161, Jabalpur के पास। समय 2026-04-01 03:17:00.",P00662,P00419,LOC0161
DIG004246,2026-03-24 03:59:00,pa,"PERSON_00217 और PERSON_00970 ने ਮੁਲਾਕਾਤ ਕੀਤੀ, Zone_0150, Ujjain के पास। समय 2026-03-24 03:59:00.",P00217,P00970,LOC0150
DIG004247,2026-07-11 03:25:00,kn,"PERSON_00899 और PERSON_00755 ने ಭೇಟಿಯಾದರು, Zone_0079, Nagpur के पास। समय 2026-07-11 03:25:00.",P00899,P00755,LOC0079
DIG004248,2026-07-21 13:21:00,ur,"PERSON_00673 और PERSON_00886 ने مقام شیئر کیا, Zone_0029, Nagpur के पास। समय 2026-07-21 13:21:00.",P00673,P00886,LOC0029
DIG004249,2026-04-21 04:54:00,ml,"PERSON_00450 और PERSON_00458 ने സന്ദർശിച്ചു, Zone_0035, Jabalpur के पास। समय 2026-04-21 04:54:00.",P00450,P00458,LOC0035
DIG004250,2026-05-26 04:35:00,ml,"PERSON_00434 और PERSON_00831 ने സ്ഥലം പങ്കിട്ടു, Zone_0089, Jabalpur के पास। समय 2026-05-26 04:35:00.",P00434,P00831,LOC0089
DIG004251,2026-08-30 11:26:00,mr,"PERSON_00737 और PERSON_00558 ने संदेश पाठवला, Zone_0110, Indore के पास। समय 2026-08-30 11:26:00.",P00737,P00558,LOC0110
DIG004252,2026-01-30 16:47:00,bn,"PERSON_00359 और PERSON_00648 ने দেখা করেছে, Zone_0020, Bhopal के पास। समय 2026-01-30 16:47:00.",P00359,P00648,LOC0020
DIG004253,2026-02-23 06:15:00,te,"PERSON_00798 और PERSON_00970 ने సందేశం పంపారు, Zone_0010, Indore के पास। समय 2026-02-23 06:15:00.",P00798,P00970,LOC0010
DIG004254,2026-04-17 21:34:00,te,"PERSON_00438 और PERSON_00553 ने డబ్బు పంపారు, Zone_0074, Ujjain के पास। समय 2026-04-17 21:34:00.",P00438,P00553,LOC0074
DIG004255,2026-05-21 10:47:00,kn,"PERSON_00921 और PERSON_00212 ने ಸಂಪರ್ಕಿಸಿದರು, Zone_0176, Gwalior के पास। समय 2026-05-21 10:47:00.",P00921,P00212,LOC0176
DIG004256,2026-01-26 04:44:00,ta,"PERSON_00695 और PERSON_00201 ने சென்றார், Zone_0102, Ujjain के पास। समय 2026-01-26 04:44:00.",P00695,P00201,LOC0102
DIG004257,2026-03-08 10:16:00,kn,"PERSON_00207 और PERSON_00998 ने ಸಂಪರ್ಕಿಸಿದರು, Zone_0011, Gwalior के पास। समय 2026-03-08 10:16:00.",P00207,P00998,LOC0011
DIG004258,2026-02-10 12:24:00,ta,"PERSON_00631 और PERSON_00801 ने சென்றார், Zone_0137, Nagpur के पास। समय 2026-02-10 12:24:00.",P00631,P00801,LOC0137
DIG004259,2026-04-17 05:42:00,bn,"PERSON_00576 और PERSON_00659 ने দেখা করেছে, Zone_0070, Ujjain के पास। समय 2026-04-17 05:42:00.",P00576,P00659,LOC0070
DIG004260,2026-03-24 19:27:00,kn,"PERSON_00699 और PERSON_00949 ने ಹಣ ಕಳುಹಿಸಿದರು, Zone_0143, Nagpur के पास। समय 2026-03-24 19:27:00.",P00699,P00949,LOC0143
DIG004261,2026-05-17 06:32:00,en,"PERSON_00966 used a vehicle PERSON_00173 near Zone_0092, Ujjain. Record time 2026-05-17 06:32:00.",P00966,P00173,LOC0092
DIG004262,2026-02-26 14:50:00,hi,"PERSON_00642 और PERSON_00006 ने स्थान साझा किया, Zone_0099, Bhopal के पास। समय 2026-02-26 14:50:00.",P00642,P00006,LOC0099
DIG004263,2026-01-06 02:17:00,en,"PERSON_00039 contacted PERSON_00041 near Zone_0145, Jabalpur. Record time 2026-01-06 02:17:00.",P00039,P00041,LOC0145
DIG004264,2026-08-21 06:16:00,kn,"PERSON_00500 और PERSON_00454 ने ಹಣ ಕಳುಹಿಸಿದರು, Zone_0105, Bhopal के पास। समय 2026-08-21 06:16:00.",P00500,P00454,LOC0105
DIG004265,2026-01-22 13:13:00,pa,"PERSON_00334 और PERSON_00951 ने ਮੁਲਾਕਾਤ ਕੀਤੀ, Zone_0070, Ujjain के पास। समय 2026-01-22 13:13:00.",P00334,P00951,LOC0070
DIG004266,2026-08-05 01:54:00,kn,"PERSON_00440 और PERSON_00056 ने ಸಂದೇಶ ಕಳುಹಿಸಿದರು, Zone_0099, Bhopal के पास। समय 2026-08-05 01:54:00.",P00440,P00056,LOC0099
DIG004267,2026-07-22 04:49:00,mr,"PERSON_00031 और PERSON_00303 ने फोन केला, Zone_0161, Jabalpur के पास। समय 2026-07-22 04:49:00.",P00031,P00303,LOC0161
DIG004268,2026-08-30 11:12:00,ml,"PERSON_00985 और PERSON_00139 ने സന്ദർശിച്ചു, Zone_0112, Ujjain के पास। समय 2026-08-30 11:12:00.",P00985,P00139,LOC0112
DIG004269,2026-06-06 14:23:00,bn,"PERSON_00051 और PERSON_00598 ने যোগাযোগ করেছে, Zone_0016, Ujjain के पास। समय 2026-06-06 14:23:00.",P00051,P00598,LOC0016
DIG004270,2026-03-06 22:33:00,ta,"PERSON_00428 और PERSON_00042 ने தொடர்பு கொண்டார், Zone_0162, Nagpur के पास। समय 2026-03-06 22:33:00.",P00428,P00042,LOC0162
DIG004271,2026-07-04 05:27:00,ur,"PERSON_00146 और PERSON_00717 ने پیغام بھیجا, Zone_0029, Nagpur के पास। समय 2026-07-04 05:27:00.",P00146,P00717,LOC0029
DIG004272,2026-07-02 14:31:00,hi,"PERSON_00933 और PERSON_00938 ने स्थान साझा किया, Zone_0154, Ujjain के पास। समय 2026-07-02 14:31:00.",P00933,P00938,LOC0154
DIG004273,2026-02-27 08:05:00,ta,"PERSON_00972 और PERSON_00095 ने செய்தி அனுப்பினார், Zone_0152, Nagpur के पास। समय 2026-02-27 08:05:00.",P00972,P00095,LOC0152
DIG004274,2026-04-12 17:15:00,pa,"PERSON_00911 और PERSON_00610 ने ਸੰਪਰਕ ਕੀਤਾ, Zone_0057, Ujjain के पास। समय 2026-04-12 17:15:00.",P00911,P00610,LOC0057
DIG004275,2026-08-29 05:59:00,bn,"PERSON_00315 और PERSON_00635 ने স্থান ভাগ করেছে, Zone_0180, Indore के पास। समय 2026-08-29 05:59:00.",P00315,P00635,LOC0180
DIG004276,2026-01-08 09:12:00,kn,"PERSON_00647 और PERSON_00004 ने ಸಂಪರ್ಕಿಸಿದರು, Zone_0002, Ujjain के पास। समय 2026-01-08 09:12:00.",P00647,P00004,LOC0002
DIG004277,2026-04-04 13:41:00,kn,"PERSON_00572 और PERSON_00442 ने ಹಣ ಕಳುಹಿಸಿದರು, Zone_0128, Bhopal के पास। समय 2026-04-04 13:41:00.",P00572,P00442,LOC0128
DIG004278,2026-01-21 06:24:00,ta,"PERSON_00865 और PERSON_00393 ने சென்றார், Zone_0133, Indore के पास। समय 2026-01-21 06:24:00.",P00865,P00393,LOC0133
DIG004279,2026-01-22 18:43:00,ta,"PERSON_00984 और PERSON_00671 ने செய்தி அனுப்பினார், Zone_0051, Bhopal के पास। समय 2026-01-22 18:43:00.",P00984,P00671,LOC0051
DIG004280,2026-05-12 22:37:00,gu,"PERSON_00300 और PERSON_00228 ने સ્થાન શેર કર્યું, Zone_0144, Nagpur के पास। समय 2026-05-12 22:37:00.",P00300,P00228,LOC0144
DIG004281,2026-07-03 10:11:00,te,"PERSON_00926 और PERSON_00439 ने ఫోన్ చేశారు, Zone_0085, Gwalior के पास। समय 2026-07-03 10:11:00.",P00926,P00439,LOC0085
DIG004282,2026-01-20 06:55:00,ml,"PERSON_00027 और PERSON_00609 ने സ്ഥലം പങ്കിട്ടു, Zone_0139, Jabalpur के पास। समय 2026-01-20 06:55:00.",P00027,P00609,LOC0139
DIG004283,2026-08-04 21:47:00,ml,"PERSON_00461 और PERSON_00152 ने സന്ദേശം അയച്ചു, Zone_0115, Jabalpur के पास। समय 2026-08-04 21:47:00.",P00461,P00152,LOC0115
DIG004284,2026-04-28 21:00:00,pa,"PERSON_00115 और PERSON_00625 ने ਸਥਾਨ ਸਾਂਝਾ ਕੀਤਾ, Zone_0131, Gwalior के पास। समय 2026-04-28 21:00:00.",P00115,P00625,LOC0131
DIG004285,2026-08-18 06:54:00,kn,"PERSON_00079 और PERSON_00397 ने ಸಂದೇಶ ಕಳುಹಿಸಿದರು, Zone_0159, Nagpur के पास। समय 2026-08-18 06:54:00.",P00079,P00397,LOC0159
DIG004286,2026-07-30 06:23:00,pa,"PERSON_00515 और PERSON_00005 ने ਸਥਾਨ ਸਾਂਝਾ ਕੀਤਾ, Zone_0061, Gwalior के पास। समय 2026-07-30 06:23:00.",P00515,P00005,LOC0061
DIG004287,2026-06-22 11:45:00,ur,"PERSON_00250 और PERSON_00009 ने ملاقات کی, Zone_0157, Nagpur के पास। समय 2026-06-22 11:45:00.",P00250,P00009,LOC0157
DIG004288,2026-04-14 07:10:00,gu,"PERSON_00322 और PERSON_00214 ने સંપર્ક કર્યો, Zone_0137, Nagpur के पास। समय 2026-04-14 07:10:00.",P00322,P00214,LOC0137
DIG004289,2026-01-28 01:34:00,pa,"PERSON_00208 और PERSON_00688 ने ਮੁਲਾਕਾਤ ਕੀਤੀ, Zone_0114, Bhopal के पास। समय 2026-01-28 01:34:00.",P00208,P00688,LOC0114
DIG004290,2026-06-04 09:22:00,te,"PERSON_00116 और PERSON_00967 ने సందేశం పంపారు, Zone_0097, Ujjain के पास। समय 2026-06-04 09:22:00.",P00116,P00967,LOC0097
DIG004291,2026-06-26 09:26:00,hi,"PERSON_00291 और PERSON_00792 ने संदेश भेजा, Zone_0164, Bhopal के पास। समय 2026-06-26 09:26:00.",P00291,P00792,LOC0164
DIG004292,2026-01-01 04:03:00,pa,"PERSON_00417 और PERSON_00247 ने ਸੰਪਰਕ ਕੀਤਾ, Zone_0164, Bhopal के पास। समय 2026-01-01 04:03:00.",P00417,P00247,LOC0164
DIG004293,2026-08-02 08:42:00,ta,"PERSON_00218 और PERSON_00681 ने தொடர்பு கொண்டார், Zone_0002, Ujjain के पास। समय 2026-08-02 08:42:00.",P00218,P00681,LOC0002
DIG004294,2026-03-14 11:41:00,kn,"PERSON_00213 और PERSON_00536 ने ಸಂಪರ್ಕಿಸಿದರು, Zone_0172, Gwalior के पास। समय 2026-03-14 11:41:00.",P00213,P00536,LOC0172
DIG004295,2026-06-20 04:20:00,mr,"PERSON_00274 और PERSON_00492 ने भेटला, Zone_0011, Gwalior के पास। समय 2026-06-20 04:20:00.",P00274,P00492,LOC0011
DIG004296,2026-08-03 09:08:00,ta,"PERSON_00837 और PERSON_00302 ने தொடர்பு கொண்டார், Zone_0124, Bhopal के पास। समय 2026-08-03 09:08:00.",P00837,P00302,LOC0124
DIG004297,2026-07-20 12:40:00,kn,"PERSON_00173 और PERSON_00775 ने ಭೇಟಿ ನೀಡಿದರು, Zone_0156, Bhopal के पास। समय 2026-07-20 12:40:00.",P00173,P00775,LOC0156
DIG004298,2026-05-19 02:32:00,bn,"PERSON_00875 और PERSON_00551 ने পরিদর্শন করেছে, Zone_0133, Indore के पास। समय 2026-05-19 02:32:00.",P00875,P00551,LOC0133
DIG004299,2026-04-20 11:21:00,ml,"PERSON_00216 और PERSON_00849 ने സന്ദർശിച്ചു, Zone_0009, Jabalpur के पास। समय 2026-04-20 11:21:00.",P00216,P00849,LOC0009
DIG004300,2026-08-24 14:26:00,gu,"PERSON_00947 और PERSON_00451 ने ફોન કર્યો, Zone_0060, Ujjain के पास। समय 2026-08-24 14:26:00.",P00947,P00451,LOC0060
DIG004301,2026-01-31 09:10:00,en,"PERSON_00438 sent a message to PERSON_00616 near Zone_0064, Ujjain. Record time 2026-01-31 09:10:00.",P00438,P00616,LOC0064
DIG004302,2026-01-21 09:52:00,te,"PERSON_00888 और PERSON_00490 ने సందేశం పంపారు, Zone_0165, Gwalior के पास। समय 2026-01-21 09:52:00.",P00888,P00490,LOC0165
DIG004303,2026-03-11 05:31:00,gu,"PERSON_00827 और PERSON_00118 ने સંપર્ક કર્યો, Zone_0056, Jabalpur के पास। समय 2026-03-11 05:31:00.",P00827,P00118,LOC0056
DIG004304,2026-03-25 03:17:00,pa,"PERSON_00185 और PERSON_00780 ने ਸੰਪਰਕ ਕੀਤਾ, Zone_0161, Jabalpur के पास। समय 2026-03-25 03:17:00.",P00185,P00780,LOC0161
DIG004305,2026-02-19 17:25:00,en,"PERSON_00741 met PERSON_00382 near Zone_0161, Jabalpur. Record time 2026-02-19 17:25:00.",P00741,P00382,LOC0161
DIG004306,2026-02-16 05:06:00,hi,"PERSON_00276 और PERSON_00076 ने संपर्क किया, Zone_0081, Gwalior के पास। समय 2026-02-16 05:06:00.",P00276,P00076,LOC0081
DIG004307,2026-07-18 16:45:00,hi,"PERSON_00313 और PERSON_00582 ने वाहन का उपयोग किया, Zone_0163, Nagpur के पास। समय 2026-07-18 16:45:00.",P00313,P00582,LOC0163
DIG004308,2026-05-29 18:58:00,en,"PERSON_00842 contacted PERSON_00148 near Zone_0009, Jabalpur. Record time 2026-05-29 18:58:00.",P00842,P00148,LOC0009
DIG004309,2026-07-28 05:05:00,gu,"PERSON_00587 और PERSON_00860 ने સંદેશ મોકલ્યો, Zone_0069, Jabalpur के पास। समय 2026-07-28 05:05:00.",P00587,P00860,LOC0069
DIG004310,2026-03-14 03:36:00,pa,"PERSON_00149 और PERSON_00384 ने ਮੁਲਾਕਾਤ ਕੀਤੀ, Zone_0080, Indore के पास। समय 2026-03-14 03:36:00.",P00149,P00384,LOC0080
DIG004311,2026-07-05 11:48:00,gu,"PERSON_00073 और PERSON_00902 ने સંદેશ મોકલ્યો, Zone_0136, Jabalpur के पास। समय 2026-07-05 11:48:00.",P00073,P00902,LOC0136
DIG004312,2026-03-03 22:12:00,gu,"PERSON_00081 और PERSON_00538 ने મળ્યા, Zone_0146, Bhopal के पास। समय 2026-03-03 22:12:00.",P00081,P00538,LOC0146
